FPR,TPR
0.0,0.0
0.0,0.00202020202020202
0.0010940919037199124,0.00202020202020202
0.0032822757111597373,0.00202020202020202
0.0032822757111597373,0.00808080808080808
0.00437636761487965,0.00808080808080808
0.006564551422319475,0.00808080808080808
0.006564551422319475,0.010101010101010102
0.0087527352297593,0.010101010101010102
0.0087527352297593,0.012121212121212121
0.009846827133479213,0.012121212121212121
0.009846827133479213,0.014141414141414142
0.012035010940919038,0.014141414141414142
0.01312910284463895,0.01616161616161616
0.015317286652078774,0.01616161616161616
0.015317286652078774,0.020202020202020204
0.016411378555798686,0.022222222222222223
0.018599562363238512,0.022222222222222223
0.020787746170678335,0.022222222222222223
0.020787746170678335,0.024242424242424242
0.022975929978118162,0.024242424242424242
0.022975929978118162,0.028282828282828285
0.024070021881838075,0.028282828282828285
0.024070021881838075,0.030303030303030304
0.02516411378555799,0.03232323232323232
0.0262582056892779,0.03232323232323232
0.02735229759299781,0.03434343434343434
0.02735229759299781,0.04040404040404041
0.02954048140043764,0.04040404040404041
0.03172866520787746,0.04040404040404041
0.036105032822757115,0.04040404040404041
0.036105032822757115,0.044444444444444446
0.036105032822757115,0.048484848484848485
0.036105032822757115,0.050505050505050504
0.037199124726477024,0.052525252525252523
0.04157549234135667,0.052525252525252523
0.04266958424507659,0.05454545454545454
0.04266958424507659,0.05656565656565657
0.044857768052516414,0.05656565656565657
0.045951859956236324,0.05656565656565657
0.045951859956236324,0.05858585858585859
0.045951859956236324,0.06262626262626263
0.045951859956236324,0.06464646464646465
0.045951859956236324,0.06868686868686869
0.047045951859956234,0.06868686868686869
0.047045951859956234,0.0707070707070707
0.04814004376367615,0.0707070707070707
0.04814004376367615,0.07474747474747474
0.04923413566739606,0.07676767676767676
0.05142231947483589,0.07676767676767676
0.05142231947483589,0.08080808080808081
0.0525164113785558,0.08080808080808081
0.0525164113785558,0.08282828282828283
0.05470459518599562,0.08282828282828283
0.05579868708971553,0.08282828282828283
0.05579868708971553,0.08686868686868687
0.05689277899343545,0.08686868686868687
0.05689277899343545,0.08888888888888889
0.05798687089715536,0.08888888888888889
0.05798687089715536,0.09090909090909091
0.060175054704595186,0.09090909090909091
0.06236323851203501,0.09090909090909091
0.06455142231947483,0.10101010101010101
0.06564551422319474,0.10101010101010101
0.06564551422319474,0.10303030303030303
0.06673960612691467,0.10707070707070707
0.06673960612691467,0.10909090909090909
0.06783369803063458,0.1111111111111111
0.06783369803063458,0.11313131313131314
0.0700218818380744,0.11313131313131314
0.0700218818380744,0.1191919191919192
0.0711159737417943,0.1191919191919192
0.07221006564551423,0.12323232323232323
0.07330415754923414,0.12323232323232323
0.07439824945295405,0.12525252525252525
0.07439824945295405,0.12727272727272726
0.07549234135667396,0.12727272727272726
0.07768052516411379,0.13131313131313133
0.07986870897155361,0.13333333333333333
0.07986870897155361,0.1414141414141414
0.08205689277899343,0.14545454545454545
0.08315098468271334,0.14545454545454545
0.08315098468271334,0.14747474747474748
0.08643326039387308,0.15353535353535352
0.08643326039387308,0.15555555555555556
0.087527352297593,0.15555555555555556
0.0886214442013129,0.16161616161616163
0.08971553610503283,0.16161616161616163
0.08971553610503283,0.16363636363636364
0.09299781181619256,0.16363636363636364
0.09299781181619256,0.16767676767676767
0.09518599562363239,0.16767676767676767
0.09737417943107221,0.1717171717171717
0.09846827133479212,0.1717171717171717
0.09846827133479212,0.17575757575757575
0.09846827133479212,0.17777777777777778
0.09956236323851203,0.18181818181818182
0.10065645514223195,0.18181818181818182
0.10284463894967177,0.18585858585858586
0.1061269146608315,0.18585858585858586
0.1061269146608315,0.19393939393939394
0.10831509846827134,0.19797979797979798
0.10831509846827134,0.20606060606060606
0.10831509846827134,0.2101010101010101
0.10940919037199125,0.2101010101010101
0.10940919037199125,0.21414141414141413
0.11050328227571116,0.21616161616161617
0.1137855579868709,0.21616161616161617
0.11487964989059081,0.21818181818181817
0.11597374179431072,0.21818181818181817
0.11597374179431072,0.22424242424242424
0.11816192560175055,0.22828282828282828
0.12035010940919037,0.22828282828282828
0.12144420131291028,0.22828282828282828
0.12253829321663019,0.23434343434343435
0.12472647702407003,0.23636363636363636
0.12472647702407003,0.2383838383838384
0.12800875273522977,0.2383838383838384
0.1301969365426696,0.2383838383838384
0.13129102844638948,0.24242424242424243
0.13347921225382933,0.24242424242424243
0.13566739606126915,0.24242424242424243
0.13785557986870897,0.24242424242424243
0.13785557986870897,0.24444444444444444
0.1389496717724289,0.24444444444444444
0.1422319474835886,0.24646464646464647
0.1422319474835886,0.2505050505050505
0.14442013129102846,0.25252525252525254
0.14770240700218817,0.25252525252525254
0.14770240700218817,0.2545454545454545
0.1487964989059081,0.2545454545454545
0.1487964989059081,0.2585858585858586
0.15098468271334792,0.2585858585858586
0.15207877461706784,0.2585858585858586
0.15207877461706784,0.2606060606060606
0.15426695842450766,0.2606060606060606
0.15426695842450766,0.2686868686868687
0.15426695842450766,0.27070707070707073
0.15645514223194748,0.27070707070707073
0.1586433260393873,0.27070707070707073
0.1586433260393873,0.27474747474747474
0.15973741794310722,0.2767676767676768
0.15973741794310722,0.2787878787878788
0.16083150984682712,0.2787878787878788
0.16083150984682712,0.2808080808080808
0.16301969365426697,0.2808080808080808
0.1652078774617068,0.2808080808080808
0.1652078774617068,0.28484848484848485
0.16630196936542668,0.2868686868686869
0.16630196936542668,0.28888888888888886
0.16958424507658643,0.28888888888888886
0.17177242888402625,0.29292929292929293
0.17286652078774617,0.29494949494949496
0.1739606126914661,0.29494949494949496
0.1739606126914661,0.296969696969697
0.1761487964989059,0.296969696969697
0.17943107221006566,0.298989898989899
0.18271334792122537,0.298989898989899
0.1838074398249453,0.298989898989899
0.18490153172866522,0.301010101010101
0.18599562363238512,0.301010101010101
0.18599562363238512,0.30303030303030304
0.18708971553610504,0.30707070707070705
0.18818380743982493,0.30707070707070705
0.19146608315098468,0.30707070707070705
0.19146608315098468,0.3111111111111111
0.1925601750547046,0.3111111111111111
0.1925601750547046,0.3151515151515151
0.1925601750547046,0.3191919191919192
0.19584245076586435,0.3191919191919192
0.19693654266958424,0.3191919191919192
0.19803063457330417,0.3212121212121212
0.2024070021881838,0.3212121212121212
0.2024070021881838,0.32525252525252524
0.20568927789934355,0.32525252525252524
0.20568927789934355,0.32727272727272727
0.20678336980306344,0.3292929292929293
0.20787746170678337,0.3292929292929293
0.20787746170678337,0.3333333333333333
0.2100656455142232,0.3333333333333333
0.2111597374179431,0.33535353535353535
0.2111597374179431,0.3393939393939394
0.21334792122538293,0.3393939393939394
0.21553610503282275,0.3414141414141414
0.21663019693654267,0.34545454545454546
0.21663019693654267,0.3515151515151515
0.21663019693654267,0.35353535353535354
0.21772428884026257,0.35555555555555557
0.21772428884026257,0.3575757575757576
0.2188183807439825,0.3575757575757576
0.2210065645514223,0.3575757575757576
0.2210065645514223,0.3595959595959596
0.22428884026258206,0.3595959595959596
0.22538293216630198,0.3616161616161616
0.2275711159737418,0.3656565656565657
0.2275711159737418,0.36767676767676766
0.2286652078774617,0.3696969696969697
0.23194748358862144,0.3696969696969697
0.23413566739606126,0.3696969696969697
0.23522975929978118,0.3696969696969697
0.23522975929978118,0.37575757575757573
0.2363238512035011,0.37575757575757573
0.23960612691466082,0.37575757575757573
0.24179431072210067,0.37777777777777777
0.2461706783369803,0.3797979797979798
0.24945295404814005,0.3838383838383838
0.25054704595185995,0.38585858585858585
0.25054704595185995,0.3878787878787879
0.25164113785557984,0.3878787878787879
0.25164113785557984,0.3898989898989899
0.25601750547045954,0.3898989898989899
0.25711159737417943,0.3898989898989899
0.25711159737417943,0.39191919191919194
0.2592997811816193,0.39191919191919194
0.2614879649890591,0.397979797979798
0.2614879649890591,0.4
0.2636761487964989,0.40404040404040403
0.2658643326039387,0.40404040404040403
0.2702407002188184,0.40606060606060607
0.2702407002188184,0.4080808080808081
0.2724288840262582,0.4101010101010101
0.27571115973741794,0.4121212121212121
0.2789934354485777,0.4121212121212121
0.2811816192560175,0.4121212121212121
0.28227571115973743,0.41414141414141414
0.2855579868708972,0.41414141414141414
0.28774617067833697,0.41414141414141414
0.2888402625820569,0.4161616161616162
0.2910284463894967,0.4161616161616162
0.2921225382932166,0.4202020202020202
0.2921225382932166,0.42424242424242425
0.2921225382932166,0.42828282828282827
0.2921225382932166,0.4303030303030303
0.29321663019693656,0.4303030303030303
0.29431072210065645,0.43434343434343436
0.29540481400437635,0.43434343434343436
0.2986870897155361,0.4404040404040404
0.30306345733041573,0.44242424242424244
0.3041575492341357,0.44242424242424244
0.3041575492341357,0.4444444444444444
0.3052516411378556,0.44646464646464645
0.3052516411378556,0.4484848484848485
0.3074398249452954,0.45454545454545453
0.31181619256017507,0.45656565656565656
0.31400437636761486,0.45656565656565656
0.31400437636761486,0.4585858585858586
0.3161925601750547,0.4585858585858586
0.3161925601750547,0.46060606060606063
0.31838074398249455,0.46060606060606063
0.31947483588621445,0.46060606060606063
0.31947483588621445,0.46464646464646464
0.32166301969365424,0.46464646464646464
0.324945295404814,0.4686868686868687
0.324945295404814,0.4707070707070707
0.32603938730853393,0.4707070707070707
0.3282275711159737,0.4707070707070707
0.3282275711159737,0.4727272727272727
0.3304157549234136,0.4727272727272727
0.3304157549234136,0.4808080808080808
0.3304157549234136,0.48282828282828283
0.33260393873085337,0.48282828282828283
0.33260393873085337,0.48484848484848486
0.33698030634573306,0.48484848484848486
0.33698030634573306,0.4868686868686869
0.33807439824945296,0.49292929292929294
0.33916849015317285,0.49292929292929294
0.34573304157549234,0.49696969696969695
0.350109409190372,0.49696969696969695
0.3522975929978118,0.49696969696969695
0.35557986870897157,0.498989898989899
0.35557986870897157,0.501010101010101
0.35667396061269147,0.501010101010101
0.3588621444201313,0.501010101010101
0.3599562363238512,0.501010101010101
0.36214442013129106,0.501010101010101
0.36214442013129106,0.503030303030303
0.36323851203501095,0.5050505050505051
0.36542669584245074,0.5050505050505051
0.36542669584245074,0.509090909090909
0.36980306345733044,0.509090909090909
0.3730853391684901,0.509090909090909
0.3741794310722101,0.5111111111111111
0.37527352297593,0.5111111111111111
0.37527352297593,0.5131313131313131
0.3785557986870897,0.5212121212121212
0.3796498905908096,0.5212121212121212
0.38402625820568925,0.5212121212121212
0.3851203501094092,0.5212121212121212
0.3851203501094092,0.5252525252525253
0.3862144420131291,0.5272727272727272
0.387308533916849,0.5272727272727272
0.38949671772428884,0.5333333333333333
0.39059080962800874,0.5353535353535354
0.39059080962800874,0.5373737373737374
0.3927789934354486,0.5373737373737374
0.40043763676148797,0.5414141414141415
0.40043763676148797,0.5434343434343434
0.40153172866520787,0.5434343434343434
0.4048140043763676,0.5474747474747474
0.40700218818380746,0.5474747474747474
0.40809628008752735,0.5515151515151515
0.40919037199124725,0.5515151515151515
0.4102844638949672,0.5535353535353535
0.4113785557986871,0.5535353535353535
0.4135667396061269,0.5555555555555556
0.4135667396061269,0.5616161616161616
0.41466083150984684,0.5616161616161616
0.4179431072210066,0.5636363636363636
0.4190371991247265,0.5636363636363636
0.4201312910284464,0.5676767676767677
0.4201312910284464,0.5696969696969697
0.4212253829321663,0.5696969696969697
0.4212253829321663,0.5717171717171717
0.4223194748358862,0.5717171717171717
0.424507658643326,0.5818181818181818
0.42560175054704596,0.5838383838383838
0.42669584245076586,0.5878787878787879
0.42778993435448576,0.5878787878787879
0.42778993435448576,0.5959595959595959
0.42778993435448576,0.597979797979798
0.42778993435448576,0.602020202020202
0.42778993435448576,0.604040404040404
0.4310722100656455,0.604040404040404
0.4310722100656455,0.6060606060606061
0.43216630196936545,0.6080808080808081
0.43216630196936545,0.6101010101010101
0.4387308533916849,0.6202020202020202
0.43982494529540483,0.6202020202020202
0.4420131291028446,0.6202020202020202
0.4442013129102845,0.6222222222222222
0.44638949671772427,0.6262626262626263
0.4474835886214442,0.6262626262626263
0.4474835886214442,0.6282828282828283
0.4485776805251641,0.6282828282828283
0.45295404814004375,0.6282828282828283
0.4562363238512035,0.6282828282828283
0.45951859956236324,0.6282828282828283
0.46061269146608314,0.6282828282828283
0.46061269146608314,0.6303030303030303
0.462800875273523,0.6303030303030303
0.462800875273523,0.6363636363636364
0.4638949671772429,0.6363636363636364
0.4638949671772429,0.6383838383838384
0.4660831509846827,0.6383838383838384
0.47045951859956237,0.6383838383838384
0.47045951859956237,0.6404040404040404
0.4726477024070022,0.6404040404040404
0.474835886214442,0.6444444444444445
0.4759299781181619,0.6464646464646465
0.47702407002188185,0.6464646464646465
0.4814004376367615,0.6464646464646465
0.4814004376367615,0.6484848484848484
0.4824945295404814,0.6484848484848484
0.486870897155361,0.6505050505050505
0.4890590809628009,0.6505050505050505
0.4890590809628009,0.6525252525252525
0.4912472647702407,0.6545454545454545
0.4912472647702407,0.6585858585858586
0.4923413566739606,0.6585858585858586
0.4923413566739606,0.6606060606060606
0.49671772428884026,0.6707070707070707
0.4989059080962801,0.6727272727272727
0.5,0.6747474747474748
0.5,0.6787878787878788
0.5010940919037199,0.6787878787878788
0.5010940919037199,0.6808080808080809
0.5043763676148797,0.6808080808080809
0.5054704595185996,0.6848484848484848
0.5065645514223195,0.6848484848484848
0.5065645514223195,0.6868686868686869
0.5076586433260394,0.6868686868686869
0.5076586433260394,0.6888888888888889
0.5109409190371991,0.6989898989898989
0.513129102844639,0.6989898989898989
0.513129102844639,0.701010101010101
0.5164113785557987,0.701010101010101
0.5164113785557987,0.705050505050505
0.5175054704595186,0.7090909090909091
0.5196936542669585,0.7090909090909091
0.5218818380743983,0.7090909090909091
0.5229759299781181,0.7090909090909091
0.524070021881838,0.7111111111111111
0.5273522975929978,0.7131313131313132
0.5273522975929978,0.7171717171717171
0.5273522975929978,0.7212121212121212
0.5295404814004376,0.7212121212121212
0.5317286652078774,0.7212121212121212
0.5317286652078774,0.7232323232323232
0.5328227571115973,0.7232323232323232
0.5328227571115973,0.7252525252525253
0.5339168490153173,0.7252525252525253
0.5339168490153173,0.7292929292929293
0.5350109409190372,0.7292929292929293
0.5350109409190372,0.7313131313131314
0.5361050328227571,0.7313131313131314
0.5382932166301969,0.7393939393939394
0.5426695842450766,0.7393939393939394
0.5470459518599562,0.7474747474747475
0.5492341356673961,0.7474747474747475
0.5536105032822757,0.7474747474747475
0.5568927789934355,0.7474747474747475
0.5612691466083151,0.7474747474747475
0.562363238512035,0.7494949494949495
0.563457330415755,0.7494949494949495
0.563457330415755,0.7515151515151515
0.5645514223194749,0.7515151515151515
0.5645514223194749,0.7555555555555555
0.5656455142231948,0.7555555555555555
0.5678336980306345,0.7636363636363637
0.5700218818380745,0.7656565656565657
0.5700218818380745,0.7676767676767676
0.5711159737417943,0.7676767676767676
0.5711159737417943,0.7696969696969697
0.5722100656455142,0.7696969696969697
0.5722100656455142,0.7717171717171717
0.574398249452954,0.7717171717171717
0.5754923413566739,0.7737373737373737
0.5776805251641138,0.7737373737373737
0.5787746170678337,0.7757575757575758
0.5787746170678337,0.7777777777777778
0.5798687089715536,0.7777777777777778
0.5809628008752735,0.7797979797979798
0.5809628008752735,0.7838383838383839
0.5820568927789934,0.7838383838383839
0.5831509846827133,0.7858585858585858
0.5919037199124726,0.7858585858585858
0.5919037199124726,0.7878787878787878
0.5929978118161926,0.7878787878787878
0.5951859956236324,0.7878787878787878
0.5951859956236324,0.7919191919191919
0.5973741794310722,0.7919191919191919
0.600656455142232,0.7919191919191919
0.6050328227571116,0.7919191919191919
0.6061269146608315,0.793939393939394
0.6061269146608315,0.8
0.6072210065645515,0.802020202020202
0.6072210065645515,0.804040404040404
0.6159737417943107,0.804040404040404
0.6181619256017505,0.804040404040404
0.6203501094091903,0.804040404040404
0.6225382932166302,0.804040404040404
0.6269146608315098,0.804040404040404
0.6291028446389497,0.804040404040404
0.6301969365426696,0.804040404040404
0.6312910284463895,0.806060606060606
0.6334792122538293,0.806060606060606
0.6356673960612691,0.8080808080808081
0.637855579868709,0.8080808080808081
0.637855579868709,0.8101010101010101
0.6400437636761488,0.8101010101010101
0.6411378555798687,0.8101010101010101
0.6422319474835886,0.8121212121212121
0.6455142231947484,0.8121212121212121
0.6455142231947484,0.8141414141414142
0.6466083150984683,0.8141414141414142
0.6477024070021882,0.8161616161616162
0.650984682713348,0.8161616161616162
0.6531728665207878,0.8161616161616162
0.6542669584245077,0.8161616161616162
0.6575492341356673,0.8161616161616162
0.6652078774617067,0.8161616161616162
0.6652078774617067,0.8181818181818182
0.6663019693654267,0.8181818181818182
0.6663019693654267,0.8222222222222222
0.6673960612691466,0.8222222222222222
0.6673960612691466,0.8242424242424242
0.6695842450765864,0.8242424242424242
0.675054704595186,0.8242424242424242
0.6772428884026258,0.8242424242424242
0.6772428884026258,0.8282828282828283
0.6772428884026258,0.8303030303030303
0.6794310722100656,0.8303030303030303
0.6849015317286652,0.8303030303030303
0.6849015317286652,0.8323232323232324
0.687089715536105,0.8363636363636363
0.687089715536105,0.8383838383838383
0.6914660831509847,0.8383838383838383
0.6925601750547046,0.8404040404040404
0.6925601750547046,0.8424242424242424
0.6947483588621444,0.8424242424242424
0.6958424507658644,0.8424242424242424
0.6980306345733042,0.8424242424242424
0.6991247264770241,0.8424242424242424
0.7035010940919038,0.8424242424242424
0.7056892778993435,0.8424242424242424
0.7089715536105032,0.8424242424242424
0.7100656455142232,0.8424242424242424
0.7133479212253829,0.8424242424242424
0.7155361050328227,0.8424242424242424
0.7188183807439825,0.8444444444444444
0.7199124726477024,0.8464646464646465
0.7221006564551422,0.8464646464646465
0.7221006564551422,0.8484848484848485
0.725382932166302,0.8484848484848485
0.7264770240700219,0.8505050505050505
0.7264770240700219,0.8525252525252526
0.7286652078774617,0.8525252525252526
0.7308533916849015,0.8525252525252526
0.7330415754923414,0.8525252525252526
0.7330415754923414,0.8565656565656565
0.7330415754923414,0.8585858585858586
0.7341356673960613,0.8606060606060606
0.7363238512035011,0.8606060606060606
0.7385120350109409,0.8626262626262626
0.7428884026258206,0.8626262626262626
0.7428884026258206,0.8646464646464647
0.7439824945295405,0.8666666666666667
0.7472647702407003,0.8666666666666667
0.7472647702407003,0.8686868686868687
0.7483588621444202,0.8686868686868687
0.75054704595186,0.8686868686868687
0.7527352297592997,0.8686868686868687
0.7538293216630197,0.8707070707070707
0.7582056892778993,0.8707070707070707
0.7582056892778993,0.8747474747474747
0.7636761487964989,0.8747474747474747
0.7658643326039387,0.8747474747474747
0.7702407002188184,0.8747474747474747
0.7702407002188184,0.8767676767676768
0.7724288840262582,0.8767676767676768
0.774617067833698,0.8767676767676768
0.774617067833698,0.8787878787878788
0.7800875273522976,0.8787878787878788
0.7811816192560175,0.8808080808080808
0.7888402625820569,0.8808080808080808
0.7888402625820569,0.8848484848484849
0.7910284463894968,0.8848484848484849
0.7910284463894968,0.8868686868686869
0.7932166301969366,0.8888888888888888
0.7943107221006565,0.8888888888888888
0.7943107221006565,0.8929292929292929
0.7954048140043763,0.8929292929292929
0.7954048140043763,0.896969696969697
0.7964989059080962,0.896969696969697
0.7964989059080962,0.898989898989899
0.7986870897155361,0.898989898989899
0.7986870897155361,0.901010101010101
0.799781181619256,0.9030303030303031
0.799781181619256,0.9050505050505051
0.8008752735229759,0.9050505050505051
0.8019693654266958,0.907070707070707
0.8052516411378556,0.907070707070707
0.8074398249452954,0.907070707070707
0.8074398249452954,0.9111111111111111
0.811816192560175,0.9111111111111111
0.812910284463895,0.9111111111111111
0.812910284463895,0.9151515151515152
0.8238512035010941,0.9151515151515152
0.8238512035010941,0.9171717171717172
0.8260393873085339,0.9171717171717172
0.8293216630196937,0.9171717171717172
0.8293216630196937,0.9191919191919192
0.8304157549234136,0.9191919191919192
0.8304157549234136,0.9212121212121213
0.8347921225382933,0.9212121212121213
0.8347921225382933,0.9232323232323232
0.8424507658643327,0.9232323232323232
0.8446389496717724,0.9232323232323232
0.8446389496717724,0.9252525252525252
0.8468271334792122,0.9252525252525252
0.849015317286652,0.9252525252525252
0.850109409190372,0.9252525252525252
0.8533916849015317,0.9252525252525252
0.8544857768052516,0.9252525252525252
0.8610503282275711,0.9252525252525252
0.862144420131291,0.9252525252525252
0.8643326039387309,0.9272727272727272
0.8665207877461707,0.9272727272727272
0.8676148796498906,0.9272727272727272
0.8708971553610503,0.9272727272727272
0.8719912472647703,0.9272727272727272
0.8719912472647703,0.9313131313131313
0.8763676148796499,0.9313131313131313
0.8763676148796499,0.9353535353535354
0.8785557986870897,0.9353535353535354
0.8807439824945296,0.9353535353535354
0.8840262582056893,0.9353535353535354
0.8894967177242888,0.9353535353535354
0.8905908096280087,0.9373737373737374
0.8916849015317286,0.9373737373737374
0.8916849015317286,0.9393939393939394
0.8927789934354485,0.9393939393939394
0.8960612691466083,0.9393939393939394
0.8960612691466083,0.9414141414141414
0.8971553610503282,0.9414141414141414
0.8971553610503282,0.9434343434343434
0.8982494529540481,0.9434343434343434
0.8982494529540481,0.9454545454545454
0.899343544857768,0.9474747474747475
0.899343544857768,0.9494949494949495
0.9015317286652079,0.9494949494949495
0.9015317286652079,0.9515151515151515
0.9048140043763676,0.9515151515151515
0.9048140043763676,0.9535353535353536
0.9059080962800875,0.9535353535353536
0.9070021881838074,0.9555555555555556
0.9070021881838074,0.9575757575757575
0.9080962800875274,0.9575757575757575
0.9113785557986871,0.9616161616161616
0.9146608315098468,0.9616161616161616
0.9146608315098468,0.9636363636363636
0.9157549234135668,0.9656565656565657
0.9190371991247265,0.9656565656565657
0.9212253829321663,0.9656565656565657
0.9212253829321663,0.9676767676767677
0.9234135667396062,0.9676767676767677
0.925601750547046,0.9676767676767677
0.9266958424507659,0.9676767676767677
0.9266958424507659,0.9696969696969697
0.9299781181619255,0.9696969696969697
0.9299781181619255,0.9717171717171718
0.9343544857768052,0.9717171717171718
0.937636761487965,0.9757575757575757
0.9409190371991247,0.9757575757575757
0.9409190371991247,0.9797979797979798
0.9431072210065645,0.9797979797979798
0.9431072210065645,0.9818181818181818
0.9474835886214442,0.9818181818181818
0.9485776805251641,0.9838383838383838
0.949671772428884,0.9838383838383838
0.9518599562363238,0.9838383838383838
0.9562363238512035,0.9838383838383838
0.9573304157549234,0.9878787878787879
0.9595185995623632,0.9878787878787879
0.9606126914660832,0.9878787878787879
0.9606126914660832,0.98989898989899
0.9638949671772429,0.98989898989899
0.9638949671772429,0.9919191919191919
0.9660831509846827,0.9919191919191919
0.9660831509846827,0.9959595959595959
0.9682713347921226,1.0
0.9693654266958425,1.0
0.9715536105032823,1.0
0.973741794310722,1.0
0.9781181619256017,1.0
0.9803063457330415,1.0
0.9814004376367614,1.0
0.9857768052516411,1.0
0.986870897155361,1.0
0.9901531728665208,1.0
0.9978118161925602,1.0
1.0,1.0
